timestamp,​0xC0db78B1834754cFA73E55217f7Dee2476822bbF,​0xB1dEbeF06e45178F53CD15741e21163461D30FFC,​0xAC6ff96448dfbA24de67ff3dca610C9d63Bb0030,​0x09E5811DA57A079FBd6493DEebC75F534d02a24D,​0x6F601C6123187d4EEF2E5bb6Cd1B1A254B230B7f,​0x5Be5b30A720093C9d1B1E6CF8441280a48a495F8,​0x745DAA146934B27e3f0b6bff1a6e36b9B90fb131,​0x6e316492eD3d5Cba0d8940babC589989D7F59193,​0x693c188E40F760ecF00d2946ef45260b84FBc43e,​0x5100276Ff4561D05A502527De00e9515129e3cfE,​0x762ed657B76372F8C08C6f7E0Aa4170658C4CA35,​0x00923B9a074762B93650716333B3E1473A15048e,​0x26792d5DeF052f12EC12344977Ab0D0ced2B1E5a,​0x2a1530C4C41db0B0b2bB646CB5Eb1A67b7158667,​0xdA56a88175D4c8707C51DF845f838cF3fE070870,​0xd5814db45197Bc53d0873b7b0787914166Af6054,​0x62d89DD6Ed222bd8732a68163372Ec3E7674c1A6,​0xD06CfBb59d2e8918F84D99d981039d7706DCA288,​0x4385A2ae536C4709723a584710B19241ef0ac653,​0x0000000000C90bc353314b6911180ED7E06019A9,​0x9B6968fA5Ac4B72E640Eed89652DE8B20B2d729d,​0x3911C614bE43aC656d818092236Be68e413D2708,​0x56ADe6C31894C2880Eb515d74a822029e2beB9d4,​0xdD9Cba76171742b3AfbEBA7c31BaF7EF656773e4,​0x9AfDE46508b8D659bB0FfcdFD769EC37f7199cFA,​0xC44e955992DAb85245466fD2ebd60961b07dF500,​0xE50aB4B13D2790f2489987F46b8470dD0041b5dB,​0xF6FB09a41fa6C18cEbC1e7C6F75A8664D69e4d48,​0x8Fa1e57aba7AeeCf84b339c19D8C3940F6BE4491,​0x860bd2dba9Cd475A61E6d1b45e16c365F6D78F66,​0xe9519677e6ec8D2D6BFaB92A059529feA6075d37,​0x022865cCce84fa9F715207D047D78a05313dC86D,​0x134221908E6FC7a78e51B5a7f6009b6AFa4d68dB,​0x0B56EE109303e287BF9C7e0F07af97c1B3e77F6e,​0x65cDFa63A23e53Adbe31096d40c3aA33D195B6A2,​0xB76c291871b92A7c9e020b2511a3402A3bf0499d,​0x160473937A13c06B045ef7c6512e8A58549a9413,​0xA54da2581dd4828e4Aa00638Aab835119500A284,​0x5B5Bb70bbd5c95D4C8B1C0e1d6aC04327B487d55,​0x0f16a8557df61daCf3C6Be21a41a72D2a848B854,​0x68783B83C88D6b726732716FfC347F60ef29Da0D,​0x8a3960472B3D63894B68DF3f10F58F11828d6fd9,​0x00000000008Fcc11999bB2d9289e187Cc4C9C610,​0x85C5c26DC2aF5546341Fc1988B9d178148b4838B,​0x862563C7f619896ada7249FC5d7C956b0f0Fc94f,​0x48143eC3AcA8A255496e8ee7997591D3335Abf5f,​0x8c7AD1C843edD4b24d3B66259Ee50B75D22d7612,​0x2Bf5A5bA29E60682fC56B2Fcf9cE07Bef4F6196f,​0x32Cd1F7BdaE90B87E9b58d25d2ef7b09f6A9B548,​0x6459B8F7454670B9aba9E009cf468b7d99103e17,​0x37A7D5A1951c0B234156a1e25e94AB90a668C39e,​0xce5702E94aD38C061e44a4a049Cc29261F992846,​0x0a4AD1Ced69618cDFC52454b56E68CBA5f8f175D,​0x34C6F95476700e4dfCdaf28b56b99bc1E24e25F7,​0x3Ed3487EC330f4FF0793B7abab9DD0da040851A0,​0x900a15027236dfCE7980B6Dd23692765304135BF,​0x0000000000eBbDaF01e3dE2506CA1e4C08D3ceBa,​0x2C4Bd064b998838076fa341A83d007FC2FA50957,​0x2c6b36530c0f25FA2765e2901101b4FCF149DEC4,​0x4a243aacbf35be0F4E9fbF254D25E4a01847B99D,​0x000000000025D4386F7FB58984CBe110AEe3A4c4,​0x0000000000007F150Bd6f54c40A34d7C3d5e9f56,​0x9BA6c9D09dB964771cB4D526188F6AF81e9bCF9e,​0xfc96e234d4B31C63051E707105fCC4aba37807Fa,​0x90a3D8C8a9247e409F455C4F7DC4092596C223A2,​0xcdCb675C491076c4f10a4717c00F51C1615167ED,​0x3e0b2A332c8c252EadBC039D27e3a53e89E85b23,​0x01e176828454368f60898F04025DCe3BcFe76AB5,​0xa565878e7e2ad37ad39f0B8dfC222977e3e7c60f,​0xE33C8e3A0d14a81F0dD7E174830089E82F65FC85,​0x728BbE9bbee3Af78Ad611315076621865950B344,​0xAA787E34cE7f58894204740405220C9699E5721D,​0xF173214C720f58E03e194085B1DB28B50aCDeeaD,​0x05cDe89cCfa0adA8C88D5A23caaa79Ef129E7883,​0x82D5CBe057F17BF58c728829C7AEd242Fe5B4623,​0x9F6af0948f09c5C0256fB499C8527c976c003D69,​0x00000f2D00b7a76100366C0013C2000595eE0067,​0x7672B17D5Eebb7194d57066f86FBcb4e85a7e10E,​0xb462FB0098f104E88837a46E5F4FdfB5eBff7D96,​0xb1017b3556412E54D761fe458af5e1Eb09c68868,​0x00000000B1786c9698C160D78232c78d6f6474Fe,​0x839E279E912416EBE17860319F177cB10A145070,​0xe069CB01D06bA617bCDf789bf2ff0D5E5ca20C71,​0x4577D667F6B23f2a57C2565A1145bFF102458cab,​0x5eDc421f564d7eCC4b260E2B711B9a3A86C7Ef58,​0x1f8A6d8185b76F5ac08f335610a2390DAb3225a8,​0x5aB9d116a53EF41063E3EaE26A7eBe736720E9bA,​0x97deC872013f6B5fB443861090ad931542878126,​0x8018280076d7fA2cAa1147e441352E8a89e1DDbe,​0x514fd3B8109CFB7CDe4b17e4912fd56690c23145,​0x11111254369792b2Ca5d084aB5eEA397cA8fa48B,​0x8Cc5F8809Eaa7173567b8CC5AEb3B993e1C5Cfff,​0x000000000000006F6502B7F2bbaC8C30A3f67E9a,​0x69C4EfE68F4eaBdFAa614a8E682B1391802F4913,​0xbA30A255a23FC6e864F1195EACcEDF1eeaC9A64C,​0x493109EfF812b51f69e97fDDE33219bAbdf38464,​0xd79FE5cA182b112E62D1466068b572493b88cB24,​0x07A24C48FdE03705576e7349Fe583CB7aACdCE5B,​0xeE7F212545b3c388f8fD176f83bDff85F3Dcea7D,​0x0000000000000Eb4ec62758aaE93400B3E5f7f18,​0x9697E724610505474936ec1382Edceb5AA52F295,​0xB958a8f59AC6145851729F73c7A6968311d8B633,Other
1593396882000,,,,,,,,,,,,0.69,,0.20,,,,,,,,,,,,,,1.17,,,,,,,,,,,,,,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20
1593464751000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,,,,,,1.20,,,,,,,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.46,,,,,,,0.58,,,,,,,,,
1593531858000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69,,,,,,,,0.00,,,,,,,,,,,,,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71,,,,,,,0.88,,,,,,,,,0.02
1593599509000,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06,,,,,,,,0.65,,,,,,,,,,0.20,,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69,,,,,,,,,,,,,,,,0.35
1593666201000,,,,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71,,,,,,,,,,,,,,,,
1593732971000,,,,,,,,,0.47,,,4.72,,,,,,,,,,,,,,,,,,1.14,,,,,,,,,,,,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67,,,,,,,,,,,,,,,,3.81
1593800162000,,,,,,,,,0.40,,,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,0.79,,,,,,1.00,,,,,,,,,,
1593866326000,,,,,,,,,0.54,,,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41,,,,,,,,,,,,,,,,0.04
1593933211000,,,,,,,,,0.59,,,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594000010000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.79,0.11,,,,,,,,,
1594067228000,,,,,,,,,,,,0.54,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,,,,,,,0.19,,,0.54,,,,,,,,,,,,0.42,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,0.39
1594133831000,,,,,,,,,2.39,,,,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56,,,,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.01,,,,,,,,,,,,,2.51,,,,,,,,,,,,,,,,9.11
1594199176000,,,,,,,,,,,,0.71,,,,,,,,,,,,,,,,1.24,,,,,,,,,,,,,,1.81,,,,,,,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,2.04
1594266589000,,,,,,,,,,,,3.45,,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00
1594334149000,,,,,,,,,0.55,,,0.41,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,,,,,,,,,,,,,,,,
1594400599000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.70,,,,,,3.00,,,,,,,,,1.45,5.06
1594467342000,,,,,,,,,,,,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41,3.29
1594534363000,,,,,,,,,,,,1.37,,,,,,,,,,,,,,,,,,1.53,,,,,,,,,,,,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16
1594600559000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26
1594667176000,,,,,,,,,,,,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14,,,,,,,,,,,,1.49,,,,,,,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35,0.05
1594734577000,,,,,,,,,0.62,,2.12,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,,,0.75,,,,1.85,,,,,,,,,,,,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,,,,,,1.53,,,,,,,,,,3.96
1594801444000,,,,,,,,,,,1.36,0.75,,,2.03,,,,,,,,,,,,,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,2.37
1594868516000,,,,,,,,,0.49,,,8.68,,,,,,,,,,,,,,,,,,0.86,,,,,,,,,,,,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,5.24
1594935634000,,,,,,,,,,,,8.32,,,,,,,,,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,0.74,,,,,,,,,,,,,,,,4.59
1595002354000,,,,,,,,,,,,2.54,,,,,,,,,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57
1595068938000,,,,,,,,,0.66,,,0.41,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,,,,,,,,,,,,,,,,
1595135940000,,,,,,,,,0.47,,1.31,1.47,,,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.85
1595202619000,,,,,,,,,4.26,,,1.02,,,,,,,,,,,,,,,,,,1.02,,,,,,,,,,,,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,0.76,,,,,,,,,,,,,,,,1.77
1595270294000,,,,,,,,,,,0.84,1.16,,,,,,,,,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,1.42,,,,,,,,,,,,,,,,1.23
1595338300000,,,,,,,,,,,,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50
1595405073000,,,,,,,,,0.48,,0.90,1.03,,,,,,,,,,,,,,,,,,1.03,,,,,,,,,,,,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93
1595471028000,,,,,,,,,0.92,,,2.65,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,2.22,,,,,,,,,,,,,,,,,,,0.28,,,,,,,,,,,,,,,,,,,,1.06,,,,,,,,,,,,,,,1.80
1595537940000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57,,,,,,,,,,,,,,,,,,,0.37,,,,,,,,,,,,,,,,,,,2.09,,,,,,,,,,,,,,,,1.74
1595604570000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14
1595672114000,,,,,,,,,,,,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85,,,,,,,0.49,,,,,,,,,,,,,,,,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1595738927000,,,,,,,,,,,,2.26,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51
1595805432000,,,,,,,,,2.24,,1.34,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67,,,,,,,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02
1595872747000,,,,,,,,,,,,0.41,,,,,,,0.62,,,,,,,,,,,,,,,,,0.20,,,,,,,,,,,,,0.40,,,,,,,,,,,,,,,,,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1595939151000,,,,,,,,,,,1.16,2.79,,,,,,,,,,,,,,,,,,,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42
1596006108000,,,,,,,,,,,1.16,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,0.42,,,,,,,,,,,,,,,,,,,0.51,,,,,,,,,,,,,,,,,,,0.60,,,,,,,,,,,,,,,,
1596072129000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,,,,,,0.11,,,,,,,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42
1596140024000,,,,,,,,,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.10
1596207016000,,,,,,,,,,,,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.70,,,,,,,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20,,,,,,,,0.46
1596273444000,,,,,,,,,1.12,,,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16
1596339947000,,,,,,,,,,,,0.41,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,1.63,,,,,,,,,,,,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24
1596406368000,,,,,,,,,0.76,,,2.97,,,,,,,,,,,,,,,,,,,,,,,,0.23,,,,,,,,,,,,,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03
1596473308000,,,,,,,,,,,,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,,,,,,0.67
1596540683000,,,,,,,,,1.56,,,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04,,,,,,,1.37,,,,,,,,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,4.00,,,,,,,,,,4.10
1596606713000,,,,,,,,,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,,
1596674074000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1596740019000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29
1596807570000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60
1596874169000,,,,,,,,,,,,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20,,,,,,,,,0.14,,,,,,,,0.63
1596940389000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28
1597006979000,,,,,,,,,,,,0.58,,,,,,,,,,,,,,,,,,,,,,,,1.55,,,,,,0.98,,,,,,,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597073639000,,,,,,,,,1.53,,,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,,,,,,,3.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.18,,,,,,,,,0.43,,,,,,,,0.52
1597140607000,,,,,,,,,,,,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39
1597207222000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597273425000,,,,,,,,,,,,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38,,,,,,,,,,,,,,,,2.50
1597340255000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67,,,,,,,,,,,,,,,,2.02
1597406581000,,,,,,,,,3.86,,,0.99,,,,,,,,,,,,,,,,2.63,,,,,,,,,,,,,,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,5.16,0.85,,,,,,,,,,,,,,,,1.46
1597472334000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,,,1.07,,,,,,,,,,,,,,1.90,,,,,,,,,,,,,,,,0.25
1597539439000,,,,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597606146000,,,,,,,,,0.48,,,,,,,,,,,,,,,,,,,2.98,,,,,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,0.42,,,,,,,,,,,,,,,,,,,,4.16,,,,,5.36,6.41,,,,,,,,,,,,,,,,4.35
1597673119000,,,,,,,,,0.52,,,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,2.18,,,,,,,,,0.35,,,,,,,,0.43
1597740778000,,,,,,,,,2.79,,,0.59,,,,,,,,,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59,,,,,,,,,,,,,,,,,,,,,,,,,1.39,5.29,,,,,,,,,,,,,,,,0.80
1597805915000,,,,,,,,,0.48,,,1.05,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,,,,,,,,,,,,,,,,2.35
1597872975000,,,,,,,0.32,,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35
1597939059000,,,,,,,,,0.93,,,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58,,,,,,,,0.10
1598005285000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,0.01
1598071853000,,,,,,,,,,,,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,0.05
1598138530000,,,,,,,,,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,0.01
1598204486000,,,,,,,,,,,,4.34,,,,,,,,,,,,,,,,,,,,,,,,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26
1598271030000,,,,,,,,,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,,,,,,
1598337535000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93,,,,,,,,1.18,,,,,,,,0.46
1598404244000,,,,,,,,,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,,,,,,,,,,,,,1.53,,,,,,,,,,1.00,,,,,,0.33
1598469678000,,,,,,,,,,,,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87
1598536356000,,,,,,,,,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.90,,,,,,,,,,,,,,1.82,,,,,,,,,,,,,,,5.36,
1598602302000,,,,,,,,,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18
1598668615000,,,,,,,,,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.78,,,,1.00,,,,,,
1598734918000,,,,,,,,,1.74,,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,,,,,,4.23,,,,,,,,,,16.88
1598801522000,,,,,,,,,1.78,,,0.41,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94,,,,,,,,,,,,,,,,2.63
1598867833000,,,,,,,,,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69
1598998765000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,,,,,,,,
1599131830000,,,,,,,,,,,,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41
1599197725000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.50
1599263811000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599330041000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
